,Haltestelle,latitude,longitude,index
7870,"Stade, Grüner Weg",9.455057,53.606548,0.0
7871,"Stade, Hansestraße",9.477455,53.607297,0.0
7872,"Stade, Harburger Straße (KVG)",9.486555,53.589371,0.0
7873,"Stade, Heidbecker Damm",9.496471,53.581127,0.0
7874,"Stade, Hempbarg",9.458415,53.583228,0.0
7875,"Stade, Henning-von-Tresckow-Weg",9.494554,53.573452,0.0
7876,"Stade, Hirschgang",9.450133,53.608023,0.0
7877,"Stade, Hohenwedeler Weg",9.4624,53.605262,0.0
7878,"Stade, Hörne",9.493528,53.618795,0.0
7879,"Stade, Hügelweg",9.497577,53.584087,0.0
7880,"Stade, Iltisweg (Friedhof)",9.452822,53.609477,0.0
7881,"Stade, Im Neuwerk",9.475731,53.595111,0.0
7882,"Stade, In der Hörne",9.480539,53.611507,0.0
7883,"Stade, Jobelmannstraße",9.471197,53.592074,0.0
7884,"Stade, Jorker Straße",9.490589,53.601205,0.0
7885,"Stade, Karlshamnweg",9.449631,53.610603,0.0
7886,"Stade, Kehdinger Straße",9.47475,53.604531,0.0
7887,"Stade, Krankenhaus",9.443233,53.598363,0.0
7888,"Stade, Langobardenstraße",9.480408,53.585271,0.0
7889,"Stade, Lüneburger Straße",9.469047,53.56705,0.0
7890,"Stade, Malmöweg",9.452479,53.611293,0.0
7891,"Stade, Mittelnkirchener Straße",9.486739,53.598831,0.0
7892,"Stade, Ottenbecker Damm",9.510817,53.573842,0.0
7893,"Stade, Pferdemarkt",9.474533,53.600003,0.0
7894,"Stade, Pommernstraße",9.470743,53.585238,0.0
7895,"Stade, Pulverweg",9.461617,53.606874,0.0
7896,"Stade, Sachsenstraße (KVG)",9.486158,53.588977,0.0
7897,"Stade, Sachsenstraße (Mitte)",9.477206,53.586614,0.0
7898,"Stade, Sachsenstraße (West)",9.472934,53.586703,0.0
7899,"Stade, Salztorscontrescarpe",9.481901,53.601016,0.0
7900,"Stade, Salztorswall",9.477344,53.597494,0.0
7901,"Stade, Sanders Weg",9.468627,53.590458,0.0
7902,"Stade, Schiffertor (Brücke)",9.471076,53.60158,0.0
7903,"Stade, Schiffertor/Wallstraße",9.472567,53.601134,0.0
7904,"Stade, Schützenstraße",9.453969,53.600856,0.0
7905,"Stade, Schwabensee",9.491234,53.586584,0.0
7906,"Stade, Schwarzer Berg",9.447398,53.599488,0.0
7907,"Stade, Schwedenspeicher",9.477861,53.604501,0.0
7908,"Stade, Senior-Ubbelohde-Weg",9.488139,53.572239,0.0
7909,"Stade, Soltauer Straße",9.470641,53.570665,0.0
7910,"Stade, Stadeum",9.467906,53.60312,0.0
7911,"Stade, Tannenbergstraße",9.455577,53.584749,0.0
7912,"Stade, Teichstraße",9.472503,53.592734,0.0
7913,"Stade, Theodor-Hermann-Weg",9.482608,53.598138,0.0
7914,"Stade, Thuner Straße",9.458208,53.586473,0.0
7915,"Stade, Timm-Kröger-Straße",9.474476,53.589572,0.0
7916,"Stade, Udonenstraße",9.476133,53.586493,0.0
7917,"Stade, Vincent-Lübeck-Gymnasium",9.469161,53.60732,0.0
7918,"Stade, Wilhelm-Sietas-Straße",9.464553,53.58803,0.0
7919,"Stadermoor, Abzweig Groß Sterneberg",9.432074,53.626814,0.0
7920,"Stadermoor, Landernweg",9.438571,53.62511,0.0
7921,"Stadermoor, Wendeplatz",9.430441,53.635688,0.0
7922,Stadermoor 32,9.431015,53.631148,0.0
7923,"Stadersand, Kehre",9.525503,53.628345,0.0
7924,Stadionstraße,9.884481,53.580529,0.0
7925,Stadtbahnstraße,10.106912,53.65366,0.125
7926,Stadtbahnstraße (Mitte),,,0.0
7927,Stadthausbrücke,9.984919,53.549445,0.0
7928,Stadtpark (Planetarium),10.013887,53.59608,0.0
7929,Stadtteilschule Bergedorf,10.190483,53.492672,0.0
7930,"Staersbeck, Kreuzung",9.68069,53.391258,0.0
7931,"Staersbeck, Regesbosteler Straße",9.671028,53.388635,0.0
7932,Stapel I,10.9579,53.256918,0.0
7933,Stapel II,10.958398,53.25383,0.0
7934,"Stapelfeld, Am Schwartenreeten",10.199846,53.605357,0.0
7935,"Stapelfeld, Brookstieg",10.23165,53.619941,0.0
7936,"Stapelfeld, Heinrich-Ruge-Straße",10.211189,53.605252,0.0
7937,"Stapelfeld, Hinter der Schule",10.220851,53.604992,0.0
7938,"Stapelfeld, Müllverbrennungsanlage",10.22289,53.618054,0.0
7939,"Stapelfeld, Reinbeker Straße",10.219255,53.605188,0.0
7940,"Stapelfeld, Schmiedeberg",10.222149,53.603397,0.0
7941,"Stapelfeld, Schule",10.212995,53.601307,0.0
7942,"Stapelfeld, Zur Windmühle",10.236685,53.608639,0.0
7943,Stauffenbergstraße,9.832339,53.560274,0.0
7944,Stavenhagenstraße,9.968714,53.610103,0.0
7945,Stederdorf(Kr Uelzen),10.592687,52.907404,0.0
7946,Steendiek,9.878799,53.532293,0.0
7947,Steenkrütz,10.47901,54.013786,0.0
7948,Steensrade,10.445366,53.792518,0.0
7949,"Stegelkamp, Am Endern",10.065135,53.789581,0.0
7950,Steilshooper Allee,10.072755,53.608811,0.0
7951,"Steinbeck, Am Scharrlberg",10.06783,53.108043,0.0
7952,"Steinbeck, B 75",9.849486,53.34257,0.0
7953,"Steinbeck, Eichholz",9.853501,53.342119,0.0
7954,"Steinbeck, Grevenhof",10.074699,53.110452,0.0
7955,"Steinbeck, Grundschule",9.84787,53.339086,0.0
7956,"Steinbek, Ersatzhaltestelle Baustelle",10.424692,53.918929,0.0
7957,"Steinbek, Steinbeker Bahnhof",10.418203,53.921953,0.0
7958,"Steinbek, Steinbeker Dorfstraße",10.403548,53.921622,0.0
7959,Steinbeker Grenzdamm,10.150094,53.524122,0.125
7960,Steinbeker Marktstraße,10.127307,53.532552,0.0
7961,"Steinburg, Doratwiete",9.577232,53.844057,0.0
7962,"Steinburg, Lübscher Landweg",9.573263,53.843816,0.0
7963,"Steinburg, Süderauer Dorfstraße",9.560456,53.841567,0.0
7964,"Steinfeld, Hohenkamp",10.430734,53.82585,0.0
7965,"Steinfeld, Ortsmitte",10.426884,53.832796,0.0
7966,"Steinfeld, Siedlung",10.435718,53.83482,0.0
7967,"Steinfelderhude, Abzweigung Steinfeld",10.433257,53.819682,0.0
7968,"Steinfelderhude, Eisenbahnbrücke",10.43206,53.819759,0.0
7969,Steinfelderhude (Ost),10.444057,53.821098,0.0
7970,Steinfelderwohld,10.442091,53.849174,0.0
7971,Steinfurther Allee,10.139042,53.541013,0.0
7972,Steinfurther Allee (Nord),10.137904,53.541339,0.0
7973,"Steinhorst, Am Ziegelteich",10.482286,53.720137,0.0
7974,"Steinhorst, Försterei",10.49929,53.727572,0.0
7975,"Steinhorst, Mühlenbrook",10.465508,53.728215,0.0
7976,"Steinhorst, Von Wedderkopstraße",10.484801,53.719719,0.0
7977,"Steinhorst, Wiesenweg",10.489274,53.722845,0.0
7978,"Steinkirchen, Alter Marktplatz",9.60817,53.56007,0.0
7979,"Steinkirchen, Am Hafen",9.609468,53.562193,0.0
7980,"Steinkirchen, Birkenweg",9.603586,53.561387,0.0
7981,"Steinkirchen, Kindergarten",9.607038,53.561109,0.0
7982,"Steinkirchen, Schulzentrum",9.604307,53.569641,0.0
7983,"Steinkirchen, Striep",9.610452,53.568702,0.0
7984,"Steinkirchen, Weidenweg",9.597,53.562031,0.0
7985,"Steinkirchen, Zum Felde Weg",9.605832,53.57179,0.0
7986,Steinstraße,10.006155,53.549116,0.0
7987,Steinwegel,10.125027,53.655163,0.125
7988,Steinwerder,9.966511,53.540134,0.0
7989,Steinwerder (Alter Elbtunnel),9.966554,53.541329,0.0
7990,Steinwerder (Fähre),9.965947,53.539869,0.0
7991,Steinwiesenweg,9.916023,53.60988,0.0
7992,"Stellau, Am Dorfplatz",10.23469,53.589493,0.0
7993,"Stellau, Huuskoppel",10.230637,53.591359,0.0
7994,"Stellau, Römsmoorweg",10.246077,53.586895,0.0
7995,Stelle,10.109109,53.387686,0.0
7996,"Stelle, Achterdeicher Weg",10.120635,53.380892,0.0
7997,"Stelle, Alte Lüneburger Straße",10.131282,53.374924,0.0
7998,"Stelle, Am Hang",10.101667,53.383136,0.0
7999,"Stelle, Bardenweg",10.113364,53.37928,0.0
8000,"Stelle, Fiefhusen",10.116729,53.376364,0.0
8001,"Stelle, Grasweg 5",10.098479,53.390084,0.0
8002,"Stelle, Hoher Weg",10.098359,53.386006,0.0
8003,"Stelle, Höpmannsweg",10.096165,53.391283,0.0
8004,"Stelle, Im Ahler",10.116356,53.381615,0.0
8005,"Stelle, Im Stemmbruch",10.087031,53.391492,0.0
8006,"Stelle, Kieselshöh",10.093883,53.363834,0.0
8007,"Stelle, Kolenbeekstieg",10.082071,53.389129,0.0
8008,"Stelle, Schafwedel",10.120102,53.373188,0.0
8009,"Stelle, Schulzentrum",10.10545,53.380657,0.0
8010,"Stelle, Zum Reiherhorst",10.07665,53.390544,0.0
8011,Stellingen (Arenen),9.918474,53.589779,0.0
8012,Stemmeshay,10.130649,53.591699,0.125
8013,"Stemwarde, Feuerwache",10.242254,53.570365,0.0
8014,"Stemwarde, Lüttkoppel",10.240617,53.570122,0.0
8015,Stengelestraße,10.09098,53.549189,0.0
8016,Stenzelring,10.000331,53.517787,0.0
8017,Stephansplatz (Oper/CCH),9.989363,53.558816,0.0
8018,Stephanstraße,10.085971,53.586273,0.0
8019,"Sterley, Alfred-Harbarth-Straße",10.817239,53.622129,0.0
8020,"Sterley, Alte Dorfstraße (West)",10.81223,53.617756,0.0
8021,"Sterley, Amselweg",10.816446,53.618079,0.0
8022,"Sterley, Kirche",10.818236,53.620352,0.0
8023,"Sterley, Mühlenweg",10.81318,53.614534,0.0
8024,"Sterley, Neue Welt",10.829947,53.63705,0.0
8025,"Sterley, Schule",10.822767,53.620616,0.0
8026,"Sterley, Sterleyer Heide",10.843073,53.629444,0.0
8027,Sternbergweg,9.846635,53.565798,0.0
8028,Sternbrücke,9.955131,53.561269,0.0
8029,Sternschanze (Messe),9.969452,53.563832,0.0
8030,Sterntwiete,10.214197,53.504178,0.0
8031,Sternwarte (Besucherzentrum),10.239584,53.482154,0.25
8032,Sternwarte (Universität),10.238159,53.480309,0.0
8033,Stiepelse,10.802303,53.288891,0.0
8034,"Stiepelse, Ausbau",10.800781,53.295893,0.0
8035,Stiftung Alsterdorf,10.022031,53.614934,0.125
8036,Stillhorner Weg,10.033581,53.478408,0.0
8037,"Stipsdorf, Abzweigung",10.33549,53.936434,0.0
8038,"Stipsdorf, Dorfstraße",10.334799,53.941949,0.0
8039,"Stipsdorf, Kinderheim",10.336164,53.940829,0.0
8040,Stixe,11.018496,53.208561,0.0
8041,St.-Michael-Kirche,10.225064,53.483292,0.125
8042,"Stocksee, Am Dorfplatz",10.346505,54.089569,0.0
8043,"Stocksee, Dorfstraße",10.348135,54.093648,0.0
8044,"Stocksee, Moorkate",10.329662,54.080969,0.0
8045,"Stocksee, Sodwiese",10.341662,54.088213,0.0
8046,"Stöckte, Alte Schule",10.197733,53.386892,0.0
8047,"Stöckte, Am Großen Brack",10.192426,53.37662,0.0
8048,"Stöckte, Hafen",10.182407,53.390324,0.0
8049,"Stöckte, Querweg",10.191016,53.383149,0.0
8050,"Stöckte, Rohrleuen",10.188508,53.387011,0.0
8051,"Stöckte, Sportplatzweg",10.190921,53.37978,0.0
8052,Stoeckhardtstraße,10.049702,53.55779,0.125
8053,Stoltenstraße,10.097068,53.556466,0.0
8054,Stoltenstraße,,,0.0
8055,Stoppelfeld,10.147575,53.612142,0.0
8056,"Stördorf, Honigflether Weg",9.409523,53.92551,0.0
8057,"Stördorf, Kasenort 6",9.407567,53.910755,0.0
8058,"Stördorf, Kathener Weg (Nord)",9.389071,53.914896,0.0
8059,"Stördorf, Stördorf (Mitte)",9.43277,53.916965,0.0
8060,"Stördorf, Stördorf 2",9.415778,53.911617,0.0
8061,"Stördorf, Stördorf 5",9.425068,53.91233,0.0
8062,Störkathen,9.75678,53.979204,0.0
8063,Störtebekerweg,9.863692,53.46956,0.0
8064,Stötebrück,10.562137,53.407695,0.0
8065,"Stove, Elbmarsch-Halle",10.316037,53.428194,0.0
8066,"Stove, Im Siek",10.311025,53.428132,0.0
8067,"Stove, Stover Strand",10.303724,53.425058,0.0
8068,St.Pauli,9.970164,53.550788,0.0
8069,Strachau,11.101394,53.150513,0.0
8070,Strandtreppe,9.810857,53.558346,0.0
8071,Straßburger Platz,10.062068,53.580944,0.25
8072,Straßburger Straße,10.067918,53.581808,0.0
8073,Streekbrücke,9.994939,53.583579,0.125
8074,Stremelweg,9.844178,53.472718,0.125
8075,"Strenglin, Alte Schule",10.471666,53.979912,0.0
8076,"Strenglin, Dreiangel",10.472502,53.98071,0.0
8077,Strengliner Mühle,10.466815,53.978093,0.0
8078,Stresemannstraße,9.944985,53.563803,0.25
8079,Strietkoppel,10.153804,53.528588,0.0
8080,Strucksbarg,9.937652,53.449934,0.0
8081,"Strukdorf, Dorfstraße",10.490795,53.91969,0.0
8082,Strukdorf (Ost),10.492361,53.920488,0.0
8083,"Strukdorf, Waldstraße",10.48575,53.920345,0.0
8084,"Struvenhütten, Im Wiesengrund",10.051683,53.866253,0.0
8085,"Struvenhütten, Schulstraße",10.058329,53.863948,0.0
8086,"Stubben, Am Dorfplatz",10.430017,53.73257,0.0
8087,"Stubben, Am Schmidtsteich",10.441208,53.736758,0.0
8088,"Stubben, Oldesloer Straße",10.438672,53.733518,0.0
8089,Stubbendorf,10.509511,53.827085,0.0
8090,Stübenhofer Weg,10.012464,53.484115,0.0
8091,Stübenhofer Wettern,10.024105,53.48522,0.375
8092,Stübenplatz,9.987597,53.517381,0.25
8093,Stückenstraße (Schön Klinik),10.049448,53.579213,0.0
8094,Studio Hamburg,10.125339,53.586277,0.0
8095,Stüffel,10.133859,53.670336,0.0
8096,Stüffeleck,10.143192,53.669168,0.0
8097,Stuhtsweg,10.112522,53.619724,0.0
8098,Stutsmoor,9.887066,53.572792,0.125
8099,"Stuvenborn, Am Sportfeld",10.117743,53.847757,0.0
8100,"Stuvenborn, Brook",10.134719,53.864148,0.0
8101,"Stuvenborn, Dorfplatz",10.125716,53.851546,0.0
8102,"Stuvenborn, Segeberger Straße",10.129603,53.854798,0.0
8103,Sückau,10.956216,53.317327,0.0
8104,"Süderau, Doppelreihe",9.511201,53.820206,0.0
8105,"Süderau, Süderauer Riep 3",9.528645,53.811568,0.0
8106,"Süderau, Süderauerdorfstraße (Mitte)",9.552723,53.832367,0.0
8107,"Süderau, Süderauerdorfstraße 15 (FWGH)",9.511708,53.823241,0.0
8108,"Süderau, Süderauerdorfstraße 20",9.514572,53.826454,0.0
8109,"Süderau, Süderauerdorfstraße 28",9.530306,53.831282,0.0
8110,Suderburg,10.432813,52.904898,0.0
8111,Süderdeich (Ost),9.165645,53.810923,0.0
8112,Süderelbe (Süd),9.99397,53.470163,0.25
8113,"Südergellersen, Georg-Cohrs-Weg",10.294975,53.210261,0.0
8114,"Südergellersen, Im Alten Dorfe",10.296753,53.208157,0.0
8115,"Südergellersen, Kirchgellerser Straße",10.297506,53.21328,0.0
8116,"Südergellersen, Stähwiesen",10.297166,53.216393,0.0
8117,Süderquerweg 208,10.16304,53.411586,0.0
8118,Süderquerweg 263,10.156656,53.412951,0.0
8119,Süderquerweg 399,10.144285,53.421625,0.0
8120,Süderstraße,10.03043,53.545342,0.0
8121,Suerhop,9.855195,53.315948,0.0
8122,"Suerhop, Koppelweg",9.845287,53.308706,0.0
8123,Sühlen,10.326666,53.860849,0.0
8124,Suhrenkamp,10.014155,53.619242,0.0
8125,"Sülbeck, An den Eichen (L 221)",10.562602,53.265211,0.0
8126,"Sülfeld, Am Markt",10.231322,53.800376,0.0
8127,"Sülfeld, Schule",10.234857,53.800954,0.0
8128,"Sülfeld, Sülfelder Brücke",10.242428,53.804828,0.0
8129,"Sülfeld, Vierthof",10.208919,53.807877,0.0
8130,"Sülfeld, Zuckerhut",10.220093,53.804241,0.0
8131,Sülldorf,9.797901,53.581157,0.0
8132,Sülldorfer Brooksweg,9.768646,53.577359,0.0
8133,Sülldorfer Landstraße,9.823265,53.576366,0.0
8134,Sülzbrack,10.173844,53.399233,0.0
8135,Sumte,10.878966,53.287793,0.0
8136,"Sumte, Abzweig",10.889357,53.288729,0.0
8137,"Süschendorf, Kreuzung",10.780239,53.17106,0.0
8138,"Süschendorf, Ort",10.784038,53.16783,0.0
8139,Susettestraße,9.925348,53.546462,0.0
8140,Süttorf,10.635521,53.247949,0.0
8141,Suurheid,9.76852,53.582859,0.0
8142,Swebenhöhe,10.108589,53.609769,0.0
8143,SWOP,9.894017,53.531596,0.0
8144,Sydneystraße,10.017782,53.605401,0.0
8145,Sylter Weg,10.10495,53.590223,0.125
8146,"Talkau, Breitenende",10.566488,53.577016,0.0
8147,"Talkau, Bundesstraße",10.568483,53.576235,0.0
8148,"Talkau, Kapellenstraße",10.572547,53.574681,0.0
8149,"Talkau, Kirche",10.572858,53.574506,0.0
8150,"Talkau, Rawischweg",10.577069,53.583006,0.0
8151,Talweg,9.883684,53.472136,0.0
8152,"Tangendorf, Südausgang",10.096476,53.293981,0.0
8153,"Tangendorf, Westerberg",10.095727,53.299299,0.0
8154,"Tangstedt (OD), B 432",10.099923,53.727898,0.0
8155,"Tangstedt (OD), Bützberg",10.096238,53.729514,0.0
8156,"Tangstedt (OD), Eichholzkoppel",10.093751,53.732376,0.0
8157,"Tangstedt (OD), Harksheider Weg",10.076863,53.735053,0.0
8158,"Tangstedt (OD), Hauptstraße",10.086023,53.73356,0.0
8159,"Tangstedt (OD), Herrendamm",10.080949,53.730713,0.0
8160,"Tangstedt (OD), Klaus-Groth-Straße",,,0.0
8161,"Tangstedt (OD), Puckaff",10.077527,53.71422,0.0
8162,"Tangstedt (OD), Rathaus",10.085358,53.733018,0.0
8163,"Tangstedt (OD), Schule",10.085348,53.729703,0.0
8164,"Tangstedt (OD), Wiesenweg",10.074822,53.724568,0.0
8165,"Tangstedt (OD), Ziegenkoppel",10.069894,53.720209,0.0
8166,"Tangstedt (PI), Brannenweg",9.858875,53.681791,0.0
8167,"Tangstedt (PI), Denkmal",9.843266,53.676241,0.0
8168,"Tangstedt (PI), Eichenstraße",9.856353,53.677595,0.0
8169,"Tangstedt (PI), Große Twiete",9.851817,53.680772,0.0
8170,"Tangstedt (PI), Grundschule",9.848165,53.678291,0.0
8171,"Tangstedt (PI), Grüne Twiete",9.854656,53.682683,0.0
8172,"Tangstedt (PI), Heidehofweg",9.840988,53.669734,0.0
8173,"Tangstedt (PI), Hesterhörn",9.850752,53.679764,0.0
8174,"Tangstedt (PI), Jacob-Behrmann-Weg",9.859154,53.677637,0.0
8175,"Tangstedt (PI), Kiemoorweg",9.854587,53.681552,0.0
8176,"Tangstedt (PI), Lehmkoppel",9.839401,53.666816,0.0
8177,"Tangstedt (PI), Steenacker",9.840817,53.673329,0.0
8178,Tankenrader Berg,10.526905,53.957298,0.0
8179,Tannenberg,9.88072,53.584097,0.0
8180,Tanneneck,9.943354,53.755336,0.0
8181,Tannenhof,10.094968,53.686522,0.0
8182,Tannhäuserweg,9.749169,53.585812,0.0
8183,Tarbek,10.268062,54.056261,0.0
8184,"Tarbek, Rosenhof",10.252002,54.058981,0.0
8185,Tarpen,10.001289,53.664924,0.0
8186,Tarpenbekstraße,9.98394,53.594326,0.0
8187,Tatenberger Damm,10.067782,53.49252,0.0
8188,Tatenberger Schleuse,10.077935,53.497767,0.0
8189,Tegelsbarg (Nord),10.059265,53.661379,0.0
8190,Tegelweg,10.106841,53.605912,0.0
8191,"Tellmer, Rosengarten",10.297793,53.105361,0.0
8192,"Tellmer, Tellmer Dorfstraße",10.302355,53.111557,0.0
8193,"Tempelberg, Haus-Nr. 55 Weggabelung",9.847704,53.436581,0.0
8194,"Tensfeld, Am Hohen Stein",10.317556,54.042755,0.0
8195,"Tensfeld, Bahnhofstraße",10.318074,54.042722,0.0
8196,"Tensfeld, Moorblick",10.308995,54.030719,0.0
8197,"Tensfeld, Siedlung",10.317982,54.049453,0.0
8198,Terminal O'Swaldkai,10.013083,53.529038,0.0
8199,"Tespe, An Storchenneest",10.424489,53.3883,0.0
8200,"Tespe, Avendorfer Weg",10.420912,53.385611,0.0
8201,"Tespe, Avendorfer Weg (Süd)",10.418864,53.38595,0.0
8202,"Tespe, Blumenstraße",10.425668,53.393902,0.0
8203,"Tespe, Eichenallee",10.415035,53.389679,0.0
8204,"Tespe, Elbuferstraße",10.418335,53.396703,0.0
8205,"Tespe, Niedersachsenring",10.411428,53.402428,0.0
8206,"Tespe, Schule",10.415242,53.394574,0.0
8207,"Tespe, Schulstraße",10.412336,53.392623,0.0
8208,"Tespe, Twiete",10.410943,53.397752,0.0
8209,"Tespe, Twiete (Nord)",10.417055,53.399342,0.0
8210,"Tespe, Westerfeld",10.402948,53.406545,0.0
8211,"Tesperhude, Hudehof",10.431252,53.404394,0.0
8212,"Tesperhude, Strandweg",10.427423,53.402319,0.0
8213,Testorf,10.860899,53.552874,0.0
8214,"Testorf, Ausbau",10.879299,53.553188,0.0
8215,Teufelsbrück,9.862874,53.546453,0.0
8216,Teufelsbrück (Fähre),9.863849,53.547632,0.375
8217,Teufelsort,10.191773,53.412408,0.0
8218,Teufelsort (Kehre),,,0.0
8219,Thadenstraße (West),9.951504,53.555,0.0
8220,Theater im Hafen,9.974249,53.540772,0.0
8221,"Theisbrügge, Mühlenhafener Straße",9.372941,53.715602,0.0
8222,Theisbrüggermoor 10,9.338719,53.708949,0.0
8223,Theodor-Storm-Straße,10.160802,53.593073,0.0
8224,Theodor-Yorck-Straße,9.987926,53.46413,0.0
8225,Thesdorf,9.81402,53.644349,0.0
8226,Thiedingreihe,10.046134,53.533668,0.0
8227,Thielenstraße (Ost),10.013468,53.500964,0.0
8228,Thielenstraße (West),10.00377,53.502519,0.0
8229,"Thieshope, Im Herrenkaben",10.07701,53.310118,0.0
8230,"Thieshope, Thieshoper Jägerberg",10.07753,53.311101,0.0
8231,"Thomasburg, Im Winkel",10.656335,53.233283,0.0
8232,"Thomasburg, Radenbecker Weg",10.654191,53.229745,0.0
8233,Thomas-Mann-Straße,10.112025,53.627834,0.0
8234,Thörlstraße,9.959781,53.464675,0.0
8235,Tiedemannstraße,9.934988,53.579947,0.125
8236,"Tiefenbruch, Ort",9.701722,53.252561,0.0
8237,Tiefstack,10.065219,53.531513,0.0
8238,Tietzestraße,9.832633,53.566795,0.0
8239,Tilsiter Straße,10.078561,53.588829,0.0
8240,Tilsiter Straße (Mitte),10.084431,53.5907,0.125
8241,Timmendorfer Straße,10.130882,53.603819,0.125
8242,"Timmerhorn, Klein Hansdorf Straße",10.219158,53.713949,0.0
8243,"Timmerhorn, Op'n Sand",10.220045,53.712664,0.0
8244,"Timmerhorn, Parkring",10.223454,53.711649,0.0
8245,Timmerloh,10.020021,53.657523,0.0
8246,Tinsdaler Heideweg,9.742275,53.571532,0.0
8247,Tinsdaler Kirchenweg,9.757785,53.571085,0.0
8248,"Todendorf, Altenfeld",10.360031,53.699097,0.0
8249,"Todendorf, Altenfelder Straße 7",10.360001,53.699106,0.0
8250,"Todendorf, Hauptstraße",10.349349,53.694599,0.0
8251,"Todendorf, Höltenklink",10.342098,53.713676,0.0
8252,"Todendorf, Kalkuhle",10.327721,53.695794,0.0
8253,"Todendorf, Mehrzweckhaus",10.350755,53.693119,0.0
8254,"Todendorf, Moorweg",10.342469,53.70297,0.0
8255,"Todendorf, Rönnbaum",10.359139,53.69022,0.0
8256,"Todesfelde, Am Sportplatz",10.182813,53.898007,0.0
8257,"Todesfelde, Fredesdorfer Straße",10.176588,53.891401,0.0
8258,"Todesfelde, Friedrichshöh",10.171994,53.89194,0.0
8259,"Todesfelde, Meiereistraße",10.176225,53.893642,0.0
8260,"Todesfelde, Poggensahl",10.167316,53.891635,0.0
8261,"Todtglüsingen, Denkmal",9.734124,53.282818,0.0
8262,"Todtglüsingen, GS Lohberger Straße",9.738696,53.281874,0.0
8263,"Todtglüsingen, Heidkamp",9.74291,53.284534,0.0
8264,"Todtglüsingen, Osterkamp",9.744904,53.282796,0.0
8265,Tonndorf,10.123011,53.586365,0.0
8266,"Tönnhausen, Alter Viedeich",10.251058,53.376523,0.0
8267,"Tönnhausen, Kolkweg",10.260421,53.374519,0.0
8268,"Tönnhausen, Oberdorfstraße",10.263472,53.375035,0.0
8269,"Tönnhausen, Oberdorfstraße (Kehre)",10.264293,53.374343,0.0
8270,Tönninger Weg,9.846796,53.568555,0.0
8271,Tönningstedt,10.231851,53.808695,0.0
8272,"Tönningstedt, Auf dem Kamp",10.234777,53.808575,0.0
8273,"Toppenstedt, Alte Lüneburger Straße",10.116366,53.264799,0.0
8274,"Toppenstedt, Oberer Kirchweg",10.108018,53.263053,0.0
8275,"Toppenstedt, Tangendorfer Straße",10.110069,53.266431,0.0
8276,Tornesch,9.715497,53.696774,0.0
8277,"Tornesch, Aalkamp",9.73352,53.699552,0.0
8278,"Tornesch, Akazienweg",9.715754,53.705482,0.0
8279,"Tornesch, Am Steinberg",9.706378,53.694849,0.0
8280,"Tornesch, Asperhorner Weg",9.763382,53.714793,0.0
8281,"Tornesch, Baumschulenweg",9.725166,53.701526,0.0
8282,"Tornesch, Erlenweg",9.715894,53.712804,0.0
8283,"Tornesch, Eschenweg",9.724205,53.694955,0.0
8284,"Tornesch, Fritz-Reuter-Schule",9.717729,53.702299,0.0
8285,"Tornesch, Großer Moorweg 45",9.73333,53.696472,0.0
8286,"Tornesch, Hypatia-Straße",9.770093,53.712396,0.0
8287,"Tornesch, Immanuel-Kant-Weg",9.721498,53.707523,0.0
8288,"Tornesch, Kiefernweg",9.712887,53.701591,0.0
8289,"Tornesch, Klaus-Groth-Schule",9.708925,53.690855,0.0
8290,"Tornesch, Lise-Meitner-Allee (Nord)",9.759629,53.717512,0.0
8291,"Tornesch, Lise-Meitner-Allee (Süd)",9.771109,53.713252,0.0
8292,"Tornesch, Norderstraße",9.708786,53.700736,0.0
